mu,sigma,Ann_Ret,Ann_Vol,Sharpe,Ticker,Sector
0.000233370524809585,0.019352542446009403,0.05880937225201542,0.30721208729377514,0.19142922653228248,CVS,Healthcare
0.0003827254441980286,0.02143832115535854,0.0964468119379032,0.3403227978228816,0.28339803432180943,CVX,Energy
0.0003896046609822519,0.04475098682049209,0.09818037456752747,0.710399892310507,0.13820437704207034,CZR,Cons. Disc.
-7.21549663324925e-05,0.017339641805932712,-0.01818305151578811,0.27525828024862115,-0.06605814546020071,D,Utilities
0.000588882040544898,0.03101012211618347,0.1483982742173143,0.49227042747099287,0.3014568130360801,DAL,Industrials
0.0005085627930576668,0.021588953452848694,0.12815782385053204,0.3427140114143211,0.3739497644746037,DD,Materials
0.0008495961028260567,0.020329900729514967,0.2140982179121663,0.32272716905356325,0.6634031418551943,DE,Industrials
0.0012769060015287235,0.029034873082136852,0.3217803123852383,0.4609143211419454,0.6981347674075444,DECK,Cons. Disc.
0.00013907430504270745,0.021822124973003,0.035046724870762276,0.3464154945452282,0.10116962267167456,DG,Cons. Disc.
0.00046259070980772256,0.016363643621863128,0.11657285887154609,0.2597647893980286,0.44876312583275296,DGX,Healthcare
0.0009949188100057953,0.025508132990856337,0.2507195401214604,0.40492905782020855,0.6191690501815795,DHI,Cons. Disc.
0.0005032776154220905,0.01817787194776734,0.1268259590863668,0.2885647712290181,0.4395060372276419,DHR,Healthcare
4.3913302510124824e-05,0.020978510322040792,0.011066152232551456,0.33302352713232886,0.03322934066503432,DIS,Cons. Disc.
0.0005051386451150219,0.02538530864958431,0.12729493856898552,0.4029792818485019,0.31588457348246857,DLTR,Cons. Disc.
0.0005100625163431539,0.01836088094343086,0.1285357541184748,0.2914699489702984,0.44099144550772523,DOV,Industrials
-0.0002536968997667742,0.024308710194016668,-0.0639316187412271,0.3858888111966527,-0.16567367823641543,DOW,Materials
0.0004323868619462967,0.02013289784672642,0.10896148921046678,0.3195998452410354,0.3409309823923423,DPZ,Cons. Disc.
0.000679695493882763,0.026594769431587017,0.1712832644584563,0.4221788765464911,0.4057125402852652,DRI,Cons. Disc.
0.00024376577354893962,0.016384808621298774,0.06142897493433278,0.2601007733480618,0.23617374967251528,DTE,Utilities
0.000283028602860674,0.01485298642410213,0.07132320792088984,0.23578384982875666,0.3024940341447895,DUK,Utilities
0.0005306111260026866,0.022344469308808082,0.13371400375267703,0.35470745381292895,0.376969816436948,DVA,Healthcare
0.0008620814963598482,0.03511676993460509,0.21724453708268174,0.55746144056901,0.3897032534859033,DVN,Energy
0.0006132413866334627,0.03052226536163267,0.1545368294316326,0.4845259415832059,0.31894438701605526,DXCM,Healthcare
0.0005739947555380955,0.01709856872711376,0.14464667839560005,0.27143136376253546,0.5329033328740362,EA,Comm. Svc.
0.0008063505270973494,0.021212843846929938,0.20320033282853206,0.3367434565165399,0.6034277100156552,EBAY,Cons. Disc.
0.0003849266032241401,0.018552109861035213,0.0970015040124833,0.2945056139270894,0.3293706449904819,ECL,Materials
0.00018910874624729435,0.015194861995143923,0.04765540405431817,0.24121095627058534,0.19756732774965394,ED,Utilities
0.0005112834748816025,0.0215639316470869,0.12884343567016385,0.3423168025619243,0.37638653640688985,EFX,Other
3.240595529932516e-05,0.01862371154851423,0.00816630073542994,0.2956422554782217,0.027622237972107156,EIX,Utilities
-0.00010919749885189227,0.02583526230222993,-0.02751776971067685,0.4101220746469346,-0.06709653396337252,EL,Cons. Staples
0.00011568722744215268,0.022430769016445088,0.029153181315422477,0.35607741920067953,0.08187315382386606,EMN,Materials
0.0005652201846063346,0.0203243341523002,0.14243548652079632,0.32263880237977854,0.4414704166708855,EMR,Industrials
0.0011528799421720339,0.04683116485766879,0.29052574542735254,0.7434216949251552,0.3907953553287163,ENPH,Technology
0.0005468511754565882,0.027998629273502516,0.13780649621506022,0.4444644606502843,0.3100506528990848,EOG,Energy
0.000556134965215336,0.03335800240772789,0.14014601123426465,0.529541871628451,0.26465520243618623,EPAM,Technology
0.00036668261598012244,0.019053683224614124,0.09240401922699086,0.3024678442327933,0.30550030685533774,EQIX,Real Estate
1.5126669959322196e-05,0.01849746857327574,0.0038119208297491933,0.2936382103747221,0.012981692079122354,EQR,Real Estate
0.0016627109237795069,0.03412701205203518,0.4190031527924357,0.541749521276335,0.7734259770184662,EQT,Energy
2.197523993050041e-05,0.0180182672379726,0.005537760462486103,0.28603112500786904,0.019360691820981907,ES,Utilities
9.465703680048537e-05,0.01896926823556523,0.023853573273722315,0.30112779782509563,0.07921411920787602,ESS,Real Estate
0.0010223014488793777,0.021254063365427345,0.25761996511760316,0.3373977960871757,0.7635496381578029,ETN,Industrials
0.000453891714506905,0.017628602590071978,0.11438071205574006,0.27984539048951745,0.40872823331361813,ETR,Utilities
0.0002306865955860441,0.016822992296398786,0.05813302208768311,0.2670567235453596,0.21768042877156477,EVRG,Utilities
0.00031042349072438007,0.021797566830652378,0.07822671966254378,0.3460256461212994,0.22607202830024162,EW,Healthcare
0.0003469143247266614,0.017337416902797716,0.08742240983111867,0.2752229610063027,0.3176421382557419,EXC,Utilities
0.0005684372965896618,0.016850053313124704,0.14324619874059477,0.2674863038682476,0.5355272276338745,EXPD,Industrials
